Cod_setor,lider_masculino,lider_feminino,porcentagem_lideres_femininos
130260305090191,78,57,42.22222222222222
130260305090192,48,66,57.89473684210527
130260305090193,104,64,38.095238095238095
130260305090194,48,40,45.45454545454545
130260305090195,119,67,36.02150537634409
130260305090196,64,50,43.859649122807014
130260305090197,100,67,40.119760479041915
130260305090198,114,80,41.23711340206185
130260305090199,77,122,61.30653266331658
130260305090200,73,59,44.696969696969695
130260305090201,182,67,26.907630522088354
130260305090202,79,47,37.301587301587304
130260305090203,54,22,28.947368421052634
130260305090204,144,82,36.283185840707965
130260305090205,0,0,NaN
130260305090206,150,52,25.742574257425744
130260305090207,114,68,37.362637362637365
130260305090208,56,47,45.63106796116505
130260305090209,91,69,43.125
130260305090210,79,54,40.6015037593985
130260305090211,85,62,42.17687074829932
130260305090212,47,43,47.77777777777778
130260305090213,67,97,59.14634146341463
130260305090214,58,65,52.84552845528455
130260305090215,88,62,41.333333333333336
130260305090216,56,50,47.16981132075472
130260305090217,186,97,34.275618374558306
130260305090218,134,58,30.208333333333332
130260305090219,31,26,45.614035087719294
130260305090220,316,199,38.640776699029125
130260305090221,53,76,58.91472868217055
130260305090222,106,45,29.80132450331126
130260305090223,114,37,24.503311258278146
130260305090224,70,40,36.36363636363637
130260305090225,59,55,48.24561403508772
130260305090226,84,39,31.70731707317073
130260305090227,57,79,58.08823529411765
130260305090230,0,0,NaN
130260305090231,0,0,NaN
130260305090232,74,79,51.633986928104584
130260305090233,43,27,38.57142857142858
130260305090234,39,51,56.666666666666664
130260305090235,75,85,53.125
130260305090236,74,72,49.31506849315068
130260305090237,146,100,40.65040650406504
130260305090238,88,70,44.303797468354425
130260305090239,96,74,43.529411764705884
130260305100001,129,79,37.980769230769226
130260305100002,265,28,9.556313993174061
130260305100003,150,107,41.63424124513619
130260305100004,73,96,56.80473372781065
130260305100005,141,162,53.46534653465347
130260305100006,125,128,50.59288537549407
130260305100007,80,51,38.93129770992366
130260305100008,99,75,43.103448275862064
130260305100009,99,101,50.5
130260305100010,194,149,43.440233236151606
130260305100011,65,174,72.80334728033473
130260305100012,69,91,56.875
130260305100013,90,82,47.674418604651166
130260305100014,159,131,45.17241379310345
130260305100015,94,181,65.81818181818181
130260305100016,108,122,53.04347826086957
130260305100017,47,19,28.78787878787879
130260305100018,46,32,41.02564102564102
130260305100019,85,65,43.333333333333336
130260305100020,118,156,56.934306569343065
130260305100021,119,38,24.203821656050955
130260305100022,95,97,50.520833333333336
130260305100023,150,111,42.5287356321839
130260305100024,235,143,37.83068783068783
130260305100025,98,52,34.66666666666667
130260305100026,190,77,28.83895131086142
130260305100027,151,7,4.430379746835443
130260305100028,60,46,43.39622641509434
130260305100029,32,6,15.789473684210526
130260305100030,82,15,15.463917525773196
130260305100031,74,55,42.63565891472868
130260305100032,96,127,56.95067264573991
130260305100033,103,66,39.053254437869825
130260305100034,89,63,41.44736842105263
130260305100035,76,66,46.478873239436616
130260305100036,82,117,58.79396984924623
130260305100037,95,111,53.883495145631066
130260305100038,83,203,70.97902097902097
130260305100039,102,117,53.42465753424658
130260305100040,85,93,52.24719101123596
130260305100041,29,21,42
130260305100042,124,91,42.32558139534884
130260305100043,112,73,39.45945945945946
130260305100044,136,117,46.24505928853755
130260305100045,48,40,45.45454545454545
130260305100046,137,132,49.07063197026022
130260305100047,119,117,49.57627118644068
130260305100048,169,121,41.724137931034484
130260305100050,11,7,38.88888888888889
130260305100051,151,25,14.204545454545455
130260305100052,86,93,51.955307262569825
130260305100053,182,103,36.140350877192986
130260305100054,113,117,50.8695652173913
130260305100055,153,150,49.504950495049506
130260305100056,157,55,25.943396226415093
130260305100057,180,86,32.33082706766917
130260305100058,124,143,53.558052434456926
130260305100059,89,66,42.58064516129032
130260305100060,236,128,35.16483516483517
130260305100061,138,121,46.71814671814672
130260305100062,65,27,29.347826086956523
130260305100063,74,63,45.98540145985402
130260305100064,90,68,43.037974683544306
130260305100065,127,93,42.27272727272727
130260305100066,23,4,14.814814814814813
130260305100067,43,98,69.50354609929079
130260305100068,92,120,56.60377358490566
130260305100069,152,131,46.28975265017668
130260305100070,134,121,47.45098039215686
130260305100071,101,105,50.970873786407765
130260305100072,52,70,57.377049180327866
130260305100073,61,64,51.2
130260305100074,44,44,50
130260305100075,62,82,56.94444444444444
130260305100076,45,88,66.16541353383458
130260305100077,143,124,46.441947565543074
130260305100078,95,78,45.08670520231214
130260305100079,57,112,66.27218934911244
130260305100080,131,109,45.416666666666664
130260305100081,65,121,65.05376344086021
130260305100082,100,41,29.078014184397162
130260305100083,67,96,58.895705521472394
130260305100084,160,194,54.80225988700565
130260305100085,27,28,50.90909090909091
130260305100086,52,100,65.78947368421053
130260305100087,72,77,51.67785234899329
130260305100088,111,92,45.320197044334975
130260305100089,104,60,36.58536585365854
130260305100090,87,97,52.71739130434783
130260305100091,190,79,29.36802973977695
130260305100092,104,65,38.46153846153847
130260305100093,78,58,42.64705882352941
130260305100094,72,61,45.86466165413533
130260305100095,50,63,55.75221238938053
130260305100096,102,193,65.42372881355932
130260305100097,68,12,15
130260305100098,135,88,39.46188340807175
130260305100099,132,162,55.10204081632652
130260305100100,52,35,40.229885057471265
130260305100101,40,59,59.59595959595959
130260305100102,92,140,60.3448275862069
130260305100103,311,227,42.193308550185876
130260305100104,215,164,43.27176781002638
130260305100105,89,143,61.63793103448276
130260305100106,99,68,40.718562874251496
130260305100107,53,86,61.87050359712231
130260305100109,64,58,47.540983606557376
130260305100110,36,48,57.14285714285714
130260305100111,58,172,74.78260869565217
130260305100112,141,81,36.486486486486484
130260305100113,17,24,58.536585365853654
130260305100114,160,245,60.49382716049383
130260305100115,134,150,52.816901408450704
130260305100116,91,58,38.92617449664429
130260305100117,90,138,60.526315789473685
130260305100118,167,142,45.9546925566343
130260305100119,77,104,57.4585635359116
130260305100120,108,59,35.32934131736527
130260305100121,69,70,50.35971223021583
130260305100122,170,146,46.20253164556962
130260305100123,129,46,26.285714285714285
130260305100124,82,88,51.76470588235295
130260305100125,142,53,27.17948717948718
130260305100126,136,133,49.44237918215613
130260305100127,165,67,28.879310344827587
130260305100128,63,137,68.5
130260305100129,134,178,57.05128205128205
130260305100130,67,111,62.35955056179775
130260305100131,103,99,49.00990099009901
130260305100132,112,57,33.72781065088758
130260305100133,110,101,47.867298578199055
130260305100134,42,9,17.647058823529413
130260305100135,227,86,27.47603833865815
130260305100136,110,88,44.44444444444444
130260305100137,156,261,62.589928057553955
130260305100138,122,32,20.77922077922078
130260305100139,96,145,60.16597510373444
130260305100140,93,189,67.02127659574468
130260305100141,108,78,41.935483870967744
130260305100142,42,116,73.41772151898735
130260305100143,73,41,35.96491228070175
130260305100144,80,74,48.05194805194805
130260305100145,119,129,52.016129032258064
130260305100146,141,82,36.771300448430495
130260305100147,147,159,51.9607843137255
130260305100148,46,66,58.92857142857143
130260305100149,101,166,62.172284644194754
130260305100150,122,97,44.29223744292237
130260305100151,114,82,41.83673469387755
130260305100152,179,14,7.253886010362693
130260305100153,157,88,35.91836734693877
130260305100154,88,46,34.32835820895522
130260305100155,57,110,65.86826347305389
130260305100156,90,99,52.38095238095239
130260305100157,67,47,41.228070175438596
130260305100158,105,77,42.30769230769231
130260305100159,100,90,47.368421052631575
130260305100160,88,51,36.69064748201439
130260305100161,117,93,44.285714285714285
130260305100162,97,78,44.57142857142857
130260305100163,113,141,55.51181102362205
130260305100164,117,77,39.69072164948454
130260305100165,74,91,55.15151515151515
130260305100166,102,79,43.646408839779006
130260305100167,106,61,36.52694610778443
130260305100168,49,86,63.70370370370371
130260305100169,49,75,60.483870967741936
130260305100170,69,97,58.43373493975904
130260305100171,43,31,41.891891891891895
130260305100172,75,95,55.88235294117647
130260305100173,130,122,48.41269841269841
130260305100174,54,142,72.44897959183673
130260305100175,87,51,36.95652173913043
130260305100176,67,29,30.208333333333332
130260305100177,50,94,65.27777777777779
130260305100178,44,31,41.333333333333336
130260305100179,108,42,28.000000000000004
130260305100180,60,91,60.264900662251655
130260305100181,84,139,62.33183856502242
130260305100182,147,99,40.243902439024396
130260305100183,94,91,49.18918918918919
130260305100184,78,114,59.375
130260305100185,80,149,65.06550218340611
130260305100186,56,75,57.25190839694656
130260305100187,52,119,69.5906432748538
130260305100188,45,61,57.54716981132076
130260305100189,90,51,36.17021276595745
130260305100190,91,67,42.405063291139236
130260305100191,19,43,69.35483870967742
130260305100192,106,189,64.0677966101695
130260305100193,80,80,50
130260305100194,51,88,63.30935251798561
130260305100195,24,8,25
130260305100196,107,74,40.88397790055249
130260305100197,97,78,44.57142857142857
130260305100198,110,80,42.10526315789473
130260305100199,79,78,49.681528662420384
130260305100200,157,50,24.154589371980677
130260305100201,58,41,41.41414141414141
130260305100204,36,24,40
130260305100206,0,0,NaN
130260305100207,0,0,NaN
130260305100209,10,3,23.076923076923077
130260305100210,43,17,28.333333333333332
130260305100211,0,0,NaN
130260305100212,56,25,30.864197530864196
130260305100214,65,22,25.287356321839084
130260305100215,45,27,37.5
130260305100216,74,82,52.56410256410257
130260305100217,47,10,17.543859649122805
130260305100218,16,14,46.666666666666664
130260305110001,57,72,55.81395348837209
130260305110002,55,58,51.32743362831859
130260305110003,0,0,NaN
130260305110004,81,64,44.13793103448276
130260305110005,155,76,32.900432900432904
130260305110006,103,49,32.23684210526316
130260305110007,153,77,33.47826086956522
130260305110008,59,69,53.90625
130260305110009,205,112,35.33123028391167
130260305110010,127,97,43.30357142857143
130260305110011,114,83,42.13197969543147
130260305110012,126,89,41.3953488372093
130260305110013,182,107,37.0242214532872
130260305110014,52,85,62.04379562043796
130260305110015,108,109,50.23041474654379
130260305110016,46,30,39.473684210526315
130260305110017,119,60,33.5195530726257
130260305110018,126,101,44.49339207048458
130260305110019,139,65,31.862745098039213
130260305110020,153,94,38.05668016194332
130260305110021,46,16,25.806451612903224
130260305110022,23,6,20.689655172413794
130260305110023,94,84,47.19101123595505
130260305110024,148,117,44.15094339622642
130260305110025,83,115,58.080808080808076
130260305110026,141,94,40
130260305110027,145,91,38.559322033898304
130260305110028,106,87,45.07772020725388
130260305110029,73,46,38.655462184873954
130260305110030,113,107,48.63636363636364
130260305110031,224,146,39.45945945945946
130260305110032,37,106,74.12587412587412
130260305110033,75,90,54.54545454545454
130260305110034,68,55,44.71544715447154
130260305110035,120,89,42.58373205741627
130260305110036,64,46,41.81818181818181
130260305110037,109,89,44.94949494949495
130260305110038,80,110,57.89473684210527
130260305110039,146,113,43.62934362934363
130260305110040,192,80,29.411764705882355
130260305110041,124,77,38.308457711442784
130260305110042,159,41,20.5
130260305110043,94,61,39.35483870967742
130260305110044,64,22,25.581395348837212
130260305110045,165,73,30.672268907563026
130260305110046,133,110,45.267489711934154
130260305110047,101,65,39.1566265060241
130260305110048,34,57,62.637362637362635
130260305110049,236,179,43.132530120481924
130260305110050,75,74,49.664429530201346
130260305110051,56,45,44.554455445544555
130260305110052,138,122,46.92307692307692
130260305110053,108,92,46
130260305110054,109,75,40.76086956521739
130260305110055,142,87,37.99126637554585
130260305110056,113,61,35.05747126436782
130260305110057,95,114,54.54545454545454
130260305110058,117,119,50.42372881355932
130260305110059,206,180,46.63212435233161
130260305110060,94,85,47.486033519553075
130260305110061,67,99,59.63855421686747
130260305110062,101,81,44.505494505494504
130260305110063,53,31,36.904761904761905
130260305110064,156,123,44.086021505376344
130260305110065,109,82,42.93193717277487
130260305110066,63,131,67.5257731958763
130260305110067,92,139,60.17316017316018
130260305110068,74,46,38.333333333333336
130260305110069,112,122,52.13675213675214
130260305110070,96,90,48.38709677419355
130260305110071,77,98,56.00000000000001
130260305110072,83,103,55.376344086021504
130260305110073,135,125,48.07692307692308
130260305110074,105,60,36.36363636363637
130260305110075,91,45,33.088235294117645
130260305110076,145,81,35.84070796460177
130260305110077,85,83,49.404761904761905
130260305110078,133,91,40.625
130260305110079,56,106,65.4320987654321
130260305110080,171,120,41.23711340206185
130260305110081,78,41,34.45378151260504
130260305110082,124,98,44.14414414414414
130260305110083,139,62,30.845771144278604
130260305110084,90,43,32.33082706766917
130260305110085,92,96,51.06382978723404
130260305110086,47,62,56.88073394495413
130260305110087,94,98,51.041666666666664
130260305110088,165,106,39.11439114391143
130260305110089,117,73,38.421052631578945
130260305110090,119,100,45.662100456621005
130260305110091,68,105,60.69364161849711
130260305110092,62,97,61.0062893081761
130260305110093,59,64,52.03252032520326
130260305110094,109,105,49.06542056074766
130260305110095,109,71,39.44444444444444
130260305110096,54,36,40
130260305110097,217,105,32.608695652173914
130260305110098,76,70,47.94520547945205
130260305110099,47,40,45.97701149425287
130260305110100,26,46,63.888888888888886
130260305110101,68,90,56.9620253164557
130260305110102,65,96,59.62732919254658
130260305110103,0,0,NaN
130260305110104,67,38,36.19047619047619
130260305110105,87,78,47.27272727272727
130260305110106,77,118,60.51282051282051
130260305110107,173,92,34.71698113207547
130260305110108,82,76,48.10126582278481
130260305110109,89,39,30.46875
130260305110110,132,101,43.34763948497854
130260305110111,247,159,39.16256157635468
130260305110112,118,98,45.370370370370374
130260305110113,52,37,41.57303370786517
130260305110114,69,85,55.1948051948052
130260305110115,93,89,48.9010989010989
130260305110116,127,125,49.60317460317461
130260305110117,42,10,19.230769230769234
130260305110118,27,8,22.857142857142858
130260305110119,87,54,38.297872340425535
130260305110120,67,66,49.62406015037594
130260305110121,101,87,46.27659574468085
130260305110122,68,68,50
130260305110123,87,82,48.5207100591716
130260305110124,97,90,48.1283422459893
130260305110125,143,81,36.160714285714285
130260305110126,124,130,51.181102362204726
130260305110127,110,57,34.13173652694611
130260305110128,49,39,44.31818181818182
130260305110129,146,74,33.63636363636363
130260305110130,269,288,51.70556552962297
130260305110131,114,67,37.01657458563536
130260305110132,139,152,52.23367697594502
130260305110133,59,59,50
130260305110134,34,51,60
130260305110135,100,164,62.121212121212125
130260305110136,168,193,53.46260387811634
130260305110137,78,67,46.206896551724135
130260305110138,64,107,62.57309941520468
130260305110139,76,116,60.416666666666664
130260305110140,49,55,52.88461538461539
130260305110141,143,77,35
130260305110142,130,66,33.6734693877551
130260305110143,117,92,44.01913875598086
130260305110144,92,71,43.558282208588956
130260305110145,104,86,45.26315789473684
130260305110146,140,86,38.05309734513274
130260305110147,130,73,35.960591133004925
130260305110148,145,105,42
130260305110149,122,108,46.95652173913044
130260305110150,141,117,45.348837209302324
130260305110151,127,92,42.00913242009132
130260305110152,111,160,59.040590405904055
130260305110153,71,72,50.349650349650354
130260305110154,150,123,45.05494505494506
130260305110155,73,133,64.56310679611651
130260305110156,108,191,63.87959866220736
130260305110157,102,160,61.06870229007634
130260305110158,66,27,29.03225806451613
130260305110159,160,105,39.62264150943396
130260305110160,32,31,49.2063492063492
130260305110161,122,85,41.06280193236715
130260305110162,113,45,28.48101265822785
130260305110163,198,103,34.21926910299003
130260305110164,126,54,30
130260305110165,54,25,31.645569620253166
130260305110166,19,7,26.923076923076923
130260305110167,150,98,39.516129032258064
130260305110168,88,43,32.82442748091603
130260305110169,92,92,50
130260305110170,111,96,46.3768115942029
130260305110171,95,75,44.11764705882353
130260305110172,201,139,40.88235294117647
130260305110173,73,44,37.60683760683761
130260305110174,62,72,53.73134328358209
130260305110175,55,61,52.58620689655172
130260305110176,149,119,44.40298507462687
130260305110177,102,115,52.995391705069125
130260305110178,200,98,32.88590604026846
130260305110179,123,90,42.25352112676056
130260305110180,127,93,42.27272727272727
130260305110181,28,48,63.1578947368421
130260305110182,78,82,51.24999999999999
130260305110183,39,37,48.68421052631579
130260305110184,0,0,NaN
130260305110185,143,150,51.19453924914675
130260305110186,46,46,50
130260305110187,111,55,33.13253012048193
130260305110188,108,52,32.5
130260305110189,142,106,42.74193548387097
130260305110190,47,36,43.373493975903614
130260305110191,43,36,45.56962025316456
130260305110192,47,27,36.486486486486484
130260305110193,91,89,49.44444444444444
130260305110194,151,96,38.8663967611336
130260305110195,72,150,67.56756756756756
130260305110196,39,45,53.57142857142857
130260305110197,252,199,44.12416851441242
130260305110198,105,42,28.57142857142857
130260305110199,130,55,29.72972972972973
130260305110200,78,95,54.91329479768786
130260305110201,169,59,25.877192982456144
130260305110202,88,30,25.423728813559322
130260305110203,116,68,36.95652173913043
130260305110204,129,67,34.183673469387756
130260305110205,95,63,39.87341772151899
130260305110206,179,60,25.10460251046025
130260305110207,114,14,10.9375
130260305110208,73,33,31.132075471698112
130260305110209,119,84,41.37931034482759
130260305110210,17,12,41.37931034482759
130260305110211,62,38,38
130260305110212,69,32,31.683168316831683
130260305110213,169,99,36.940298507462686
130260305110214,133,65,32.82828282828283
130260305110215,96,50,34.24657534246575
130260305110216,21,28,57.14285714285714
130260305110217,108,50,31.645569620253166
130260305110218,85,110,56.41025641025641
130260305110219,120,50,29.411764705882355
130260305110220,108,118,52.21238938053098
130260305110221,107,33,23.57142857142857
130260305110222,152,115,43.07116104868914
130260305110223,50,27,35.064935064935064
130260305110224,59,65,52.41935483870967
130260305110225,106,78,42.391304347826086
130260305110226,150,76,33.6283185840708
130260305110227,151,150,49.83388704318937
130260305110228,162,71,30.472103004291846
130260305110229,202,92,31.292517006802722
130260305110230,62,20,24.390243902439025
130260305110231,94,71,43.03030303030303
130260305110232,91,139,60.43478260869565
130260305110233,63,34,35.051546391752574
130260305110234,220,95,30.158730158730158
130260305110235,68,38,35.84905660377358
130260305110236,90,60,40
130260305110237,113,62,35.42857142857142
130260305110238,116,46,28.39506172839506
130260305110239,111,57,33.92857142857143
130260305110240,34,13,27.659574468085108
130260305110241,32,35,52.23880597014925
130260305110242,68,57,45.6
130260305110243,43,21,32.8125
130260305110244,122,61,33.33333333333333
130260305110245,40,30,42.857142857142854
130260305110246,26,12,31.57894736842105
130260305110247,42,19,31.147540983606557
130260305110248,91,57,38.513513513513516
130260305110249,63,33,34.375
130260305110250,80,128,61.53846153846154
130260305110251,113,103,47.68518518518518
130260305110252,36,28,43.75
130260305110253,82,165,66.80161943319838
130260305110254,45,52,53.608247422680414
130260305110255,129,149,53.597122302158276
130260305110256,42,47,52.80898876404494
130260305110257,125,53,29.775280898876407
130260305110258,110,59,34.9112426035503
130260305110259,34,41,54.666666666666664
130260305110260,109,95,46.568627450980394
130260305110261,97,76,43.93063583815029
130260305110262,72,47,39.49579831932773
130260305110263,54,35,39.325842696629216
130260305110264,92,48,34.285714285714285
130260305110265,75,48,39.02439024390244
130260305110266,79,47,37.301587301587304
130260305110267,148,66,30.8411214953271
130260305110268,29,27,48.214285714285715
130260305110269,33,72,68.57142857142857
130260305110270,46,39,45.88235294117647
130260305110271,40,31,43.66197183098591
130260305110273,45,61,57.54716981132076
130260305110274,80,38,32.20338983050847
130260305110275,163,114,41.15523465703971
130260305110276,0,0,NaN
130260305110277,26,23,46.93877551020408
130260305110278,0,0,NaN
130260305110280,66,15,18.51851851851852
130260305110281,6,12,66.66666666666666
130260305110282,0,0,NaN
130260305110283,46,41,47.12643678160919
130260305110284,194,104,34.899328859060404
130260305120001,52,67,56.30252100840336
130260305120002,121,119,49.583333333333336
130260305120003,72,93,56.36363636363636
130260305120004,134,119,47.03557312252965
130260305120005,188,127,40.317460317460316
130260305120006,95,140,59.57446808510638
130260305120007,97,103,51.5
130260305120008,88,71,44.65408805031446
130260305120009,207,154,42.65927977839335
130260305120010,63,127,66.84210526315789
130260305120011,179,135,42.99363057324841
130260305120012,81,109,57.36842105263158
130260305120013,82,190,69.85294117647058
130260305120014,118,67,36.21621621621622
130260305120015,166,69,29.361702127659573
130260305120016,175,141,44.620253164556964
130260305120017,29,43,59.72222222222222
130260305120018,56,65,53.71900826446281
130260305120019,78,86,52.4390243902439
130260305120020,146,104,41.6
130260305120021,146,96,39.66942148760331
130260305120022,76,70,47.94520547945205
130260305120023,99,72,42.10526315789473
130260305120024,78,77,49.67741935483871
130260305120025,116,98,45.794392523364486
130260305120026,23,18,43.90243902439025
130260305120027,115,120,51.06382978723404
130260305120028,108,158,59.3984962406015
130260305120029,112,175,60.97560975609756
130260305120030,119,173,59.24657534246576
130260305120031,157,130,45.29616724738676
130260305120032,135,92,40.52863436123348
130260305120033,128,103,44.58874458874459
130260305120034,81,151,65.08620689655173
130260305120035,128,92,41.81818181818181
130260305120036,122,97,44.29223744292237
130260305120037,149,71,32.27272727272727
130260305120038,127,90,41.474654377880185
130260305120039,182,123,40.32786885245901
130260305120040,53,94,63.94557823129252
130260305120041,145,105,42
130260305120042,98,73,42.69005847953216
130260305120043,134,111,45.30612244897959
130260305120044,132,78,37.142857142857146
130260305120045,126,144,53.333333333333336
130260305120046,20,6,23.076923076923077
130260305120047,106,71,40.11299435028249
130260305120048,131,111,45.867768595041326
130260305120049,148,122,45.18518518518518
130260305120050,146,101,40.89068825910931
130260305120051,140,112,44.44444444444444
130260305120052,169,123,42.12328767123288
130260305120053,133,75,36.05769230769231
130260305120054,179,110,38.062283737024224
130260305120055,102,130,56.03448275862068
130260305120056,143,165,53.57142857142857
130260305120057,49,23,31.944444444444443
130260305120058,37,65,63.725490196078425
130260305120059,149,105,41.338582677165356
130260305120060,47,70,59.82905982905983
130260305120061,79,59,42.7536231884058
130260305120062,122,148,54.81481481481482
130260305120063,91,81,47.093023255813954
130260305120064,121,53,30.45977011494253
130260305120065,203,143,41.32947976878613
130260305120066,147,72,32.87671232876712
130260305120067,110,110,50
130260305120068,143,70,32.863849765258216
130260305120069,161,128,44.29065743944637
130260305120070,111,82,42.487046632124354
130260305120071,85,41,32.53968253968254
130260305120072,63,109,63.372093023255815
130260305120073,164,132,44.5945945945946
130260305120074,200,104,34.21052631578947
130260305120075,200,78,28.05755395683453
130260305120076,58,64,52.459016393442624
130260305120077,121,90,42.65402843601896
130260305120078,151,69,31.363636363636367
130260305120079,116,104,47.27272727272727
130260305120080,96,69,41.81818181818181
130260305120081,113,185,62.08053691275168
130260305120082,121,97,44.4954128440367
130260305120083,172,67,28.03347280334728
130260305120084,120,93,43.66197183098591
130260305120085,44,28,38.88888888888889
130260305120086,130,51,28.176795580110497
130260305120087,87,36,29.268292682926827
130260305120088,64,93,59.23566878980891
130260305120089,84,79,48.466257668711656
130260305120090,129,87,40.27777777777778
130260305120091,130,118,47.58064516129033
130260305120092,59,91,60.66666666666667
130260305120093,154,80,34.18803418803419
130260305120094,154,90,36.885245901639344
130260305120095,151,136,47.386759581881535
130260305120096,104,77,42.5414364640884
130260305120097,58,64,52.459016393442624
130260305120098,173,89,33.969465648854964
130260305120099,256,243,48.69739478957916
130260305120100,105,69,39.6551724137931
130260305120101,210,125,37.3134328358209
130260305120102,129,163,55.821917808219176
130260305120103,104,231,68.95522388059702
130260305120104,138,171,55.33980582524271
130260305120105,102,91,47.15025906735752
130260305120106,144,101,41.224489795918366
130260305120107,144,77,34.841628959276015
130260305120108,116,136,53.96825396825397
130260305120109,141,91,39.224137931034484
130260305120110,209,85,28.91156462585034
130260305120111,194,240,55.29953917050692
130260305120112,169,151,47.1875
130260305120113,145,146,50.171821305841924
130260305120114,127,108,45.95744680851064
130260305120115,66,74,52.85714285714286
130260305120116,167,144,46.30225080385852
130260305120117,65,96,59.62732919254658
130260305120118,121,71,36.97916666666667
130260305120119,122,116,48.739495798319325
130260305120120,133,142,51.63636363636363
130260305120121,86,96,52.74725274725275
130260305120122,129,167,56.41891891891891
130260305120123,75,70,48.275862068965516
130260305120124,111,168,60.215053763440864
130260305120125,179,92,33.94833948339483
130260305120126,99,51,34
130260305120127,112,117,51.09170305676856
130260305120128,145,120,45.28301886792453
130260305120129,126,193,60.50156739811913
130260305120130,115,120,51.06382978723404
130260305120131,99,151,60.4
130260305120132,164,95,36.67953667953668
130260305120133,116,73,38.62433862433862
130260305120134,110,59,34.9112426035503
130260305120135,117,116,49.78540772532189
130260305120136,91,114,55.60975609756098
130260305120137,154,146,48.66666666666667
130260305120138,132,121,47.82608695652174
130260305120139,89,137,60.61946902654868
130260305120140,76,172,69.35483870967742
130260305120141,125,98,43.946188340807176
130260305120142,127,94,42.53393665158371
130260305120143,104,68,39.53488372093023
130260305120144,138,125,47.52851711026616
130260305120145,81,81,50
130260305120146,158,118,42.7536231884058
130260305120147,88,39,30.708661417322837
130260305120148,197,100,33.670033670033675
130260305120149,87,169,66.015625
130260305120150,67,136,66.99507389162561
130260305120151,173,98,36.162361623616235
130260305120152,151,104,40.78431372549019
130260305120153,172,89,34.099616858237546
130260305120154,127,112,46.86192468619247
130260305120155,83,122,59.512195121951216
130260305120156,138,109,44.12955465587044
130260305120157,118,81,40.7035175879397
130260305120158,44,42,48.837209302325576
130260305120159,71,88,55.34591194968554
130260305120160,67,108,61.71428571428571
130260305120161,79,62,43.97163120567376
130260305120162,54,106,66.25
130260305120163,85,51,37.5
130260305120164,229,100,30.3951367781155
130260305120165,150,66,30.555555555555557
130260305120166,131,85,39.351851851851855
130260305120167,108,55,33.74233128834356
130260305120168,153,108,41.37931034482759
130260305120169,94,70,42.68292682926829
130260305120170,117,54,31.57894736842105
130260305120171,57,103,64.375
130260305120172,56,117,67.63005780346822
130260305120173,122,98,44.54545454545455
130260305120174,32,66,67.3469387755102
130260305120175,127,161,55.90277777777778
130260305120176,157,137,46.59863945578231
130260305120177,104,54,34.177215189873415
130260305120178,97,90,48.1283422459893
130260305120179,125,131,51.171875
130260305120180,107,96,47.29064039408867
130260305120181,234,94,28.65853658536585
130260305120182,76,101,57.06214689265536
130260305120183,91,78,46.15384615384615
130260305120184,88,191,68.45878136200717
130260305120185,136,133,49.44237918215613
130260305120186,61,119,66.11111111111111
130260305120187,171,242,58.595641646489106
130260305120188,128,117,47.755102040816325
130260305120189,105,152,59.143968871595334
130260305120190,217,118,35.223880597014926
130260305120191,113,53,31.92771084337349
130260305120192,84,93,52.54237288135594
130260305120193,100,81,44.751381215469614
130260305120194,116,134,53.6
130260305120195,97,108,52.6829268292683
130260305120196,94,135,58.951965065502186
130260305120197,88,77,46.666666666666664
130260305120198,147,38,20.54054054054054
130260305120199,204,93,31.313131313131315
130260305120200,108,66,37.93103448275862
130260305120201,201,140,41.05571847507331
130260305120202,115,104,47.48858447488584
130260305120203,116,49,29.6969696969697
130260305120204,233,78,25.080385852090032
130260305120205,105,96,47.76119402985074
130260305120206,168,137,44.91803278688525
130260305120207,149,75,33.482142857142854
130260305120208,142,135,48.73646209386281
130260305120209,150,90,37.5
130260305120210,125,83,39.90384615384615
130260305120211,69,39,36.11111111111111
130260305120212,117,94,44.54976303317535
130260305120213,60,75,55.55555555555556
130260305120214,107,194,64.45182724252491
130260305120215,170,123,41.979522184300336
130260305120216,87,160,64.77732793522267
130260305120217,126,78,38.23529411764706
130260305120218,145,67,31.60377358490566
130260305120219,157,29,15.591397849462366
130260305120220,121,100,45.248868778280546
130260305120221,134,97,41.99134199134199
130260305120222,130,34,20.73170731707317
130260305120223,92,161,63.63636363636363
130260305120224,15,23,60.526315789473685
130260305120225,285,118,29.280397022332505
130260305120226,181,112,38.225255972696246
130260305120227,215,77,26.36986301369863
130260305120228,0,0,NaN
130260305120229,170,68,28.57142857142857
130260305120230,128,39,23.353293413173652
130260305120231,73,124,62.944162436548226
130260305120232,107,90,45.68527918781726
130260305120233,121,112,48.068669527896994
130260305120234,100,152,60.317460317460316
130260305120235,140,119,45.94594594594595
130260305120236,130,106,44.91525423728814
130260305120237,275,102,27.055702917771885
130260305120238,63,27,30
130260305120239,50,143,74.09326424870466
130260305120240,96,94,49.473684210526315
130260305120241,91,134,59.55555555555555
130260305120242,88,100,53.191489361702125
130260305120243,68,145,68.07511737089203
130260305120244,117,129,52.4390243902439
130260305120245,126,58,31.521739130434785
130260305120246,181,93,33.941605839416056
130260305120247,162,110,40.44117647058824
130260305120248,49,51,51
130260305120249,23,75,76.53061224489795
130260305120250,88,82,48.23529411764706
130260305120251,42,87,67.44186046511628
130260305120252,121,97,44.4954128440367
130260305120253,87,158,64.48979591836735
